日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-01-16,3403.47,3436.59,3437.58,3401.96,211475469,266578817024.0,1.04,0.77,26.1,0.45
2018-01-17,3438.58,3444.67,3465.2,3430.51,261045030,316532678656.0,1.01,0.24,8.08,0.55
2018-01-18,3449.88,3474.75,3476.55,3448.79,220039555,267692642304.0,0.81,0.87,30.08,0.46
2018-01-19,3481.62,3487.86,3498.43,3474.29,247536732,294189072384.0,0.69,0.38,13.11,0.52
2018-01-22,3476.99,3501.36,3503.39,3475.67,217487534,261295714304.0,0.79,0.39,13.5,0.46
2018-01-23,3504.34,3546.5,3547.22,3504.34,238705905,282091888640.0,1.22,1.29,45.14,0.5
2018-01-24,3553.48,3559.47,3569.49,3527.11,252954496,307629215744.0,1.19,0.37,12.97,0.53
2018-01-25,3555.17,3548.31,3571.48,3528.03,243413422,287989534720.0,1.22,-0.31,-11.16,0.51
2018-01-26,3535.49,3558.13,3574.9,3534.2,222698296,258149515264.0,1.15,0.28,9.82,0.47
2018-01-29,3563.64,3523.0,3587.03,3510.27,236026964,285417005056.0,2.16,-0.99,-35.13,0.5
2018-01-30,3511.5,3488.01,3523.05,3484.66,186369976,224681693184.0,1.09,-0.99,-34.99,0.39
2018-01-31,3470.51,3480.83,3495.45,3454.73,207253404,242657959936.0,1.17,-0.21,-7.18,0.44
2018-02-01,3478.67,3446.98,3495.09,3424.42,260504707,292882255872.0,2.03,-0.97,-33.85,0.55
2018-02-02,3419.22,3462.08,3463.16,3388.86,208120550,236278755328.0,2.16,0.44,15.1,0.44
2018-02-05,3411.67,3487.5,3487.72,3406.24,217673754,252198768640.0,2.35,0.73,25.42,0.46
2018-02-06,3418.01,3370.65,3440.12,3364.22,280555476,318818541568.0,2.18,-3.35,-116.85,0.59
2018-02-07,3412.74,3309.26,3425.54,3304.01,260939715,295264428032.0,3.61,-1.82,-61.39,0.55
2018-02-08,3281.04,3262.05,3307.16,3225.71,201262500,222348685312.0,2.46,-1.43,-47.21,0.42
2018-02-09,3172.85,3129.85,3180.11,3062.74,256389176,272095088640.0,3.6,-4.05,-132.2,0.54
2018-02-12,3128.37,3154.12,3168.12,3113.6,153310830,171003183104.0,1.74,0.78,24.27,0.32
2018-02-13,3176.11,3184.96,3219.22,3176.11,151527598,172045205504.0,1.37,0.98,30.84,0.32
2018-02-14,3188.25,3199.16,3203.5,3171.38,100322826,114552201216.0,1.01,0.45,14.2,0.21
2018-02-22,3237.57,3268.56,3269.92,3234.11,138730445,157303881728.0,1.12,2.17,69.4,0.29
2018-02-23,3275.43,3289.02,3294.13,3258.49,145790369,159502516224.0,1.09,0.63,20.46,0.31
2018-02-26,3307.29,3329.57,3335.99,3281.61,188568602,213333037056.0,1.65,1.23,40.55,0.4
2018-02-27,3328.67,3292.07,3328.67,3284.63,174219369,204394381312.0,1.32,-1.13,-37.5,0.37
2018-02-28,3264.06,3259.41,3277.83,3239.84,151043535,180233814016.0,1.15,-0.99,-32.66,0.32
2018-03-01,3235.09,3273.75,3280.15,3228.58,159098319,185277784064.0,1.58,0.44,14.34,0.34
2018-03-02,3248.45,3254.53,3269.94,3242.27,150861064,178602991616.0,0.85,-0.59,-19.22,0.32
2018-03-05,3255.87,3256.93,3269.4,3236.72,144835988,174148636672.0,1.0,0.07,2.4,0.31
2018-03-06,3266.49,3289.64,3290.25,3243.65,195358047,224381788160.0,1.43,1.0,32.71,0.41
2018-03-07,3288.86,3271.67,3308.41,3264.76,168665019,193489334272.0,1.33,-0.55,-17.97,0.36
2018-03-08,3268.35,3288.41,3289.5,3261.55,149827520,175895392256.0,0.85,0.51,16.74,0.32
2018-03-09,3291.43,3307.17,3309.72,3283.56,168424509,202349182976.0,0.8,0.57,18.76,0.35
2018-03-12,3319.21,3326.7,3333.56,3313.55,206532436,247894175744.0,0.61,0.59,19.53,0.44
2018-03-13,3324.12,3310.24,3333.88,3307.38,177114353,202375118848.0,0.8,-0.49,-16.46,0.37
2018-03-14,3298.67,3291.38,3304.98,3287.35,157491085,183457632256.0,0.53,-0.57,-18.86,0.33
2018-03-15,3277.51,3291.11,3297.1,3273.2,148573606,179516616704.0,0.73,-0.01,-0.27,0.31
2018-03-16,3290.21,3269.88,3300.56,3269.28,141203648,167761534976.0,0.95,-0.65,-21.23,0.3
2018-03-19,3264.93,3279.25,3280.57,3251.05,137954980,169772208128.0,0.9,0.29,9.37,0.29
2018-03-20,3257.22,3290.64,3292.57,3252.43,139881080,166979883008.0,1.22,0.35,11.39,0.29
2018-03-21,3299.73,3280.95,3314.21,3268.88,168398277,208617684992.0,1.38,-0.29,-9.69,0.35
2018-03-22,3281.26,3263.48,3288.8,3242.76,150432978,184471728128.0,1.4,-0.53,-17.47,0.32
2018-03-23,3172.77,3152.76,3188.24,3110.66,275532014,293405065216.0,2.38,-3.39,-110.72,0.58
2018-03-26,3117.32,3133.72,3134.27,3091.46,186366351,215910260736.0,1.36,-0.6,-19.04,0.39
2018-03-27,3164.8,3166.65,3172.78,3143.57,189073382,227085086720.0,0.93,1.05,32.93,0.4
2018-03-28,3130.57,3122.29,3165.21,3117.53,163500488,208617852928.0,1.51,-1.4,-44.36,0.34
2018-03-29,3127.26,3160.53,3174.51,3098.25,170312384,210920222720.0,2.44,1.22,38.24,0.36
2018-03-30,3161.78,3168.9,3177.72,3152.89,154646597,196006699008.0,0.79,0.26,8.37,0.33
2018-04-02,3169.78,3163.18,3192.34,3159.99,177727777,226253565952.0,1.02,-0.18,-5.72,0.37
2018-04-03,3130.01,3136.63,3144.33,3119.13,152216673,189692715008.0,0.8,-0.84,-26.55,0.32
2018-04-04,3147.05,3131.11,3163.34,3128.87,146976681,193492824064.0,1.1,-0.18,-5.52,0.31
2018-04-09,3125.44,3138.29,3146.09,3110.3,139608622,177236918272.0,1.14,0.23,7.18,0.29
2018-04-10,3144.26,3190.32,3190.65,3139.08,168201359,206087413760.0,1.64,1.66,52.03,0.35
2018-04-11,3197.37,3208.08,3220.84,3191.59,175867197,211420422144.0,0.92,0.56,17.76,0.37
2018-04-12,3203.28,3180.16,3205.25,3177.05,148231314,185040056320.0,0.88,-0.87,-27.92,0.31
2018-04-13,3192.04,3159.05,3197.9,3155.5,127552310,163651751936.0,1.33,-0.66,-21.11,0.27
2018-04-16,3152.89,3110.65,3153.11,3096.1,154415695,192233349120.0,1.8,-1.53,-48.4,0.33
2018-04-17,3112.97,3066.8,3118.76,3064.03,147222845,185428029440.0,1.76,-1.41,-43.85,0.31
2018-04-18,3091.91,3091.4,3096.89,3041.62,159290504,202238971904.0,1.8,0.8,24.6,0.34
2018-04-19,3094.27,3117.38,3127.44,3090.29,160056804,196198985728.0,1.2,0.84,25.98,0.34
2018-04-20,3105.46,3071.54,3111.17,3065.92,155147090,185139068928.0,1.45,-1.47,-45.84,0.33
2018-04-23,3063.44,3068.01,3085.06,3045.94,131686341,157854793728.0,1.27,-0.11,-3.53,0.28
2018-04-24,3069.75,3128.93,3136.04,3069.75,162274806,195545006080.0,2.16,1.99,60.92,0.34
2018-04-25,3112.4,3117.97,3122.91,3107.0,127311053,161298141184.0,0.51,-0.35,-10.96,0.27
2018-04-26,3119.5,3075.03,3121.93,3067.93,133972736,163783774208.0,1.73,-1.38,-42.94,0.28
2018-04-27,3082.41,3082.23,3088.03,3049.91,131225644,179520262144.0,1.24,0.23,7.2,0.28
2018-05-02,3087.41,3081.18,3097.6,3064.76,134184566,168246153216.0,1.07,-0.03,-1.05,0.28
2018-05-03,3074.52,3100.86,3105.66,3056.16,139985620,173444960256.0,1.61,0.64,19.68,0.29
2018-05-04,3093.12,3091.03,3104.09,3086.78,118711265,148436365312.0,0.56,-0.32,-9.83,0.25
2018-05-07,3094.9,3136.64,3136.84,3091.66,138948186,178243870720.0,1.46,1.48,45.61,0.29
2018-05-08,3135.29,3161.5,3169.7,3134.06,146927060,189011648512.0,1.14,0.79,24.86,0.31
2018-05-09,3160.14,3159.15,3165.37,3145.66,122637268,153456427008.0,0.62,-0.07,-2.35,0.26
2018-05-10,3169.05,3174.41,3176.14,3155.53,133000755,165440364544.0,0.65,0.48,15.26,0.28
2018-05-11,3179.8,3163.26,3180.76,3162.21,130659748,167364288512.0,0.58,-0.35,-11.15,0.28
2018-05-14,3167.04,3174.03,3183.81,3163.48,129327352,172410691584.0,0.64,0.34,10.77,0.27
2018-05-15,3180.42,3192.12,3192.81,3164.52,124549051,162990788608.0,0.89,0.57,18.09,0.26
2018-05-16,3180.23,3169.56,3191.95,3166.81,130524969,174590980096.0,0.79,-0.71,-22.56,0.28
2018-05-17,3170.01,3154.28,3172.77,3148.62,113995566,150598840320.0,0.76,-0.48,-15.28,0.24
2018-05-18,3151.08,3193.3,3193.45,3144.78,136516918,168038055936.0,1.54,1.24,39.02,0.29
2018-05-21,3206.18,3213.84,3219.74,3203.34,164459412,202663464960.0,0.51,0.64,20.54,0.35
2018-05-22,3211.25,3214.35,3214.59,3192.23,144292685,185721667584.0,0.7,0.02,0.51,0.3
2018-05-23,3205.44,3168.96,3205.44,3168.96,157807649,199358099456.0,1.13,-1.41,-45.39,0.33
2018-05-24,3167.94,3154.65,3173.53,3152.07,124085801,160658186240.0,0.68,-0.45,-14.31,0.26
2018-05-25,3148.41,3141.3,3156.73,3131.07,128610844,166554050560.0,0.81,-0.42,-13.35,0.27
2018-05-28,3136.81,3135.08,3149.66,3115.96,128755919,168191258624.0,1.07,-0.2,-6.22,0.27
2018-05-29,3129.62,3120.46,3143.21,3112.15,135717801,177826107392.0,0.99,-0.47,-14.62,0.29
2018-05-30,3081.14,3041.44,3085.4,3041.0,155115126,191995195392.0,1.42,-2.53,-79.02,0.33
2018-05-31,3061.83,3095.47,3098.08,3054.27,140475533,185199038464.0,1.44,1.78,54.03,0.3
2018-06-01,3084.75,3075.14,3102.09,3059.78,129872200,166548881408.0,1.37,-0.66,-20.33,0.27
2018-06-04,3083.43,3091.19,3098.4,3076.99,114593902,154671611904.0,0.7,0.52,16.05,0.24
2018-06-05,3088.01,3114.21,3114.77,3080.04,118735593,164806307840.0,1.12,0.74,23.02,0.25
2018-06-06,3109.17,3115.18,3117.52,3103.53,120196134,162879954944.0,0.45,0.03,0.97,0.25
2018-06-07,3121.18,3109.5,3128.72,3105.58,127784970,167174303744.0,0.74,-0.18,-5.68,0.27
2018-06-08,3100.6,3067.15,3100.68,3053.29,134688220,161178783744.0,1.52,-1.36,-42.35,0.28
2018-06-11,3057.34,3052.78,3063.61,3037.91,108563786,143037325312.0,0.84,-0.47,-14.37,0.23
2018-06-12,3053.03,3079.8,3081.45,3034.1,113275095,154469093376.0,1.55,0.89,27.02,0.24
2018-06-13,3071.46,3049.8,3071.46,3044.12,119607887,155935264768.0,0.89,-0.97,-30.0,0.25
2018-06-14,3038.07,3044.16,3066.05,3032.41,115469486,147588825088.0,1.1,-0.18,-5.64,0.24
2018-06-15,3037.45,3021.9,3048.8,3008.73,144532572,162196017152.0,1.32,-0.73,-22.26,0.3
2018-06-19,2982.65,2907.82,2984.97,2871.35,230550067,241203642368.0,3.76,-3.78,-114.08,0.49
2018-06-20,2889.98,2915.73,2925.56,2872.16,144301420,153334280192.0,1.84,0.27,7.91,0.3
2018-06-21,2912.0,2875.81,2940.59,2872.62,154378332,159713161216.0,2.33,-1.37,-39.92,0.33
2018-06-22,2855.58,2889.76,2891.97,2837.14,126143130,127161475072.0,1.91,0.49,13.95,0.27
2018-06-25,2903.45,2859.34,2908.62,2857.87,121917688,132350472192.0,1.76,-1.05,-30.42,0.26
2018-06-26,2829.99,2844.51,2850.24,2803.78,125918469,138447245312.0,1.62,-0.52,-14.83,0.27
2018-06-27,2842.4,2813.18,2854.26,2798.8,129420833,142413496320.0,1.95,-1.1,-31.33,0.27
2018-06-28,2799.9,2786.9,2825.99,2782.45,118357906,129687433216.0,1.55,-0.93,-26.28,0.25
2018-06-29,2789.81,2847.42,2848.37,2782.38,125671685,135652376576.0,2.37,2.17,60.52,0.26
2018-07-02,2841.58,2775.56,2845.68,2756.81,137035034,147562758144.0,3.12,-2.52,-71.86,0.29
2018-07-03,2774.57,2786.89,2786.89,2722.45,142498465,161668030464.0,2.32,0.41,11.33,0.3
2018-07-04,2776.63,2759.13,2793.18,2754.16,123262180,131016163328.0,1.4,-1.0,-27.76,0.26
2018-07-05,2755.34,2733.88,2777.52,2727.94,129226112,132993667072.0,1.8,-0.92,-25.25,0.27
2018-07-06,2731.35,2747.23,2768.87,2691.02,136294380,148193038336.0,2.85,0.49,13.35,0.29
2018-07-09,2752.45,2815.11,2815.79,2752.45,121549309,135654526976.0,2.31,2.47,67.88,0.26
2018-07-10,2819.71,2827.62,2828.49,2800.62,117062748,132633112576.0,0.99,0.44,12.51,0.25
2018-07-11,2780.7,2777.77,2794.36,2752.44,126821148,138318176256.0,1.48,-1.76,-49.85,0.27
2018-07-12,2771.04,2837.66,2844.19,2771.04,146980201,170319085568.0,2.63,2.16,59.89,0.31
2018-07-13,2831.43,2831.18,2835.46,2818.85,117689349,146300878848.0,0.59,-0.23,-6.48,0.25
2018-07-16,2827.08,2814.04,2837.51,2804.49,107767150,129411190784.0,1.17,-0.61,-17.14,0.23
2018-07-17,2806.89,2798.12,2806.92,2774.76,105409221,124035198976.0,1.14,-0.57,-15.92,0.22
2018-07-18,2801.78,2787.26,2818.4,2786.04,120961165,138557149184.0,1.16,-0.39,-10.86,0.25
2018-07-19,2791.01,2772.54,2805.01,2764.49,114486492,129374568448.0,1.45,-0.53,-14.72,0.24
2018-07-20,2769.75,2829.27,2837.86,2753.84,145907689,155661123584.0,3.03,2.05,56.73,0.31
2018-07-23,2815.2,2859.54,2863.57,2809.62,173382797,186996846592.0,1.91,1.07,30.27,0.37
2018-07-24,2862.27,2905.56,2911.46,2862.27,229578307,228701876224.0,1.72,1.61,46.02,0.48
2018-07-25,2911.45,2903.65,2912.31,2894.04,167800207,166412079104.0,0.63,-0.07,-1.91,0.35
2018-07-26,2905.79,2882.23,2915.3,2875.7,168428201,157496680448.0,1.36,-0.74,-21.42,0.35
2018-07-27,2879.69,2873.59,2889.69,2864.11,146371610,132419371008.0,0.89,-0.3,-8.64,0.31
2018-07-30,2871.94,2869.05,2896.01,2850.3,151652250,145988587520.0,1.59,-0.16,-4.54,0.32
2018-07-31,2866.9,2876.4,2884.68,2854.32,118931118,119528767488.0,1.06,0.26,7.35,0.25
2018-08-01,2882.51,2824.53,2897.4,2823.93,149514348,151692873728.0,2.55,-1.8,-51.87,0.32
2018-08-02,2815.34,2768.02,2815.34,2726.48,174179003,169769316352.0,3.15,-2.0,-56.51,0.37
2018-08-03,2763.4,2740.44,2777.66,2740.43,127006364,129134686208.0,1.35,-1.0,-27.58,0.27
2018-08-06,2736.52,2705.16,2760.47,2692.32,129753057,132993798144.0,2.49,-1.29,-35.28,0.27
2018-08-07,2711.74,2779.37,2779.37,2696.04,149579743,147259486208.0,3.08,2.74,74.21,0.32
2018-08-08,2771.13,2744.07,2779.91,2741.07,147688714,139969761280.0,1.4,-1.27,-35.3,0.31
2018-08-09,2729.58,2794.38,2801.66,2726.22,151660334,151079878656.0,2.75,1.83,50.31,0.32
2018-08-10,2791.4,2795.31,2806.11,2777.51,121532232,123112595456.0,1.02,0.03,0.93,0.26
2018-08-13,2769.02,2785.87,2789.8,2742.56,127532242,129460539392.0,1.69,-0.34,-9.44,0.27
2018-08-14,2780.74,2780.96,2789.44,2766.57,109571077,112465395712.0,0.82,-0.18,-4.91,0.23
2018-08-15,2777.25,2723.26,2777.7,2721.24,116161787,118707675136.0,2.03,-2.07,-57.7,0.24
2018-08-16,2691.43,2705.19,2732.95,2672.74,120277878,117580996608.0,2.21,-0.66,-18.07,0.25
2018-08-17,2723.89,2668.97,2730.33,2665.59,112445294,115499397120.0,2.39,-1.34,-36.22,0.24
2018-08-20,2673.07,2698.47,2698.47,2653.11,110784164,114047614976.0,1.7,1.11,29.5,0.23
2018-08-21,2700.34,2733.83,2739.17,2696.29,113586839,122260217856.0,1.59,1.31,35.36,0.24
2018-08-22,2731.96,2714.61,2731.96,2709.06,93664640,98463969280.0,0.84,-0.7,-19.22,0.2
2018-08-23,2714.87,2724.62,2736.01,2700.8,98446469,107826016256.0,1.3,0.37,10.01,0.21
2018-08-24,2717.08,2729.43,2748.82,2705.32,100516270,102665801728.0,1.6,0.18,4.81,0.21
2018-08-27,2736.32,2780.9,2780.9,2736.32,132762578,141429678080.0,1.63,1.89,51.47,0.28
2018-08-28,2782.29,2777.98,2791.39,2769.4,118749368,125118578688.0,0.79,-0.11,-2.92,0.25
2018-08-29,2774.86,2769.29,2778.54,2762.35,100156928,101220663296.0,0.58,-0.31,-8.69,0.21
2018-08-30,2769.33,2737.74,2780.53,2736.35,106060943,106400403456.0,1.6,-1.14,-31.55,0.22
2018-08-31,2730.11,2725.25,2744.63,2710.54,109758743,114813353984.0,1.25,-0.46,-12.49,0.23
2018-09-03,2716.4,2720.73,2722.85,2692.36,102213010,104817688576.0,1.12,-0.17,-4.52,0.22
2018-09-04,2720.65,2750.58,2756.61,2712.38,109010307,113708888064.0,1.63,1.1,29.85,0.23
2018-09-05,2741.38,2704.34,2745.47,2704.34,105002268,107269447680.0,1.5,-1.68,-46.24,0.22
2018-09-06,2697.58,2691.59,2719.41,2683.74,99017833,106266079232.0,1.32,-0.47,-12.75,0.21
2018-09-07,2696.68,2702.3,2728.55,2683.72,107523292,113840070656.0,1.67,0.4,10.71,0.23
2018-09-10,2698.01,2669.48,2703.43,2667.32,103559171,102860718080.0,1.34,-1.21,-32.82,0.22
2018-09-11,2668.49,2664.8,2680.57,2652.7,99865946,96884580352.0,1.04,-0.18,-4.68,0.21
2018-09-12,2659.74,2656.11,2672.07,2647.17,90026757,93448204288.0,0.93,-0.33,-8.69,0.19
2018-09-13,2679.21,2686.58,2689.06,2653.19,107335014,112464142336.0,1.35,1.15,30.47,0.23
2018-09-14,2688.78,2681.64,2694.92,2675.29,100005007,104992358400.0,0.73,-0.18,-4.94,0.21
2018-09-17,2671.29,2651.79,2671.29,2647.92,88238889,86962597888.0,0.87,-1.11,-29.85,0.19
2018-09-18,2644.3,2699.95,2700.19,2644.3,115767992,113031888896.0,2.11,1.82,48.16,0.24
2018-09-19,2694.8,2730.85,2746.08,2690.99,141550318,140107010048.0,2.04,1.14,30.9,0.3
2018-09-20,2732.17,2729.24,2743.96,2724.08,111387464,104875868160.0,0.73,-0.06,-1.61,0.23
2018-09-21,2733.87,2797.48,2797.49,2722.03,158016643,148976357376.0,2.76,2.5,68.24,0.33
2018-09-25,2775.07,2781.14,2790.03,2771.16,111983178,108528046080.0,0.67,-0.58,-16.34,0.24
2018-09-26,2785.32,2806.81,2827.34,2783.34,139567706,145058770944.0,1.58,0.92,25.67,0.29
2018-09-27,2805.79,2791.77,2810.51,2786.32,123997696,123447709696.0,0.86,-0.54,-15.04,0.26
2018-09-28,2794.26,2821.35,2821.75,2791.84,134290455,125369991168.0,1.07,1.06,29.58,0.28
2018-10-08,2768.21,2716.51,2771.94,2710.18,149501389,141531553792.0,2.19,-3.72,-104.84,0.32
2018-10-09,2713.73,2721.01,2734.31,2711.2,116771899,110292459520.0,0.85,0.17,4.5,0.25
2018-10-10,2723.72,2725.84,2743.55,2703.06,113485737,111312453632.0,1.49,0.18,4.83,0.24
2018-10-11,2643.07,2583.46,2661.28,2560.32,197150702,170057760768.0,3.7,-5.22,-142.38,0.42
2018-10-12,2574.04,2606.91,2615.92,2536.67,170081636,142803210240.0,3.07,0.91,23.45,0.36
2018-10-15,2605.91,2568.1,2611.97,2564.74,118576197,105214738432.0,1.81,-1.49,-38.81,0.25
2018-10-16,2567.76,2546.33,2597.72,2536.44,119419144,106792247296.0,2.39,-0.85,-21.77,0.25
2018-10-17,2574.31,2561.61,2582.55,2517.57,129953997,117388357632.0,2.55,0.6,15.28,0.27
2018-10-18,2544.91,2486.42,2544.91,2485.62,125428513,106576760832.0,2.31,-2.94,-75.19,0.26
2018-10-19,2460.08,2550.47,2553.39,2449.2,147323558,130095923200.0,4.19,2.58,64.05,0.31
2018-10-22,2565.64,2654.88,2675.41,2565.64,211888448,197309812736.0,4.3,4.09,104.41,0.45
2018-10-23,2652.65,2594.82,2659.81,2583.26,178343544,166919413760.0,2.88,-2.26,-60.06,0.38
2018-10-24,2579.97,2603.29,2640.4,2577.77,160060408,142082166784.0,2.41,0.33,8.47,0.34
2018-10-25,2540.93,2603.8,2606.1,2531.53,162032978,137630179328.0,2.86,0.02,0.51,0.34
2018-10-26,2610.9,2598.85,2626.12,2580.84,158936120,133415493632.0,1.74,-0.19,-4.95,0.33
2018-10-29,2593.59,2542.1,2595.54,2529.19,134241923,122500038656.0,2.55,-2.18,-56.75,0.28
2018-10-30,2538.57,2568.05,2586.92,2521.78,166682309,152385933312.0,2.56,1.02,25.95,0.35
2018-10-31,2573.01,2602.78,2612.92,2567.03,180550349,154894737408.0,1.79,1.35,34.73,0.38
2018-11-01,2617.03,2606.24,2636.8,2603.65,200903931,180253806592.0,1.27,0.13,3.46,0.42
2018-11-02,2649.25,2676.48,2676.48,2628.87,225026921,207861567488.0,1.83,2.7,70.24,0.47
2018-11-05,2665.43,2665.43,2673.19,2639.27,193760100,168588914688.0,1.27,-0.41,-11.05,0.41
2018-11-06,2660.72,2659.36,2660.86,2635.32,163669478,138800934912.0,0.96,-0.23,-6.07,0.34
2018-11-07,2659.84,2641.34,2675.68,2639.25,173201987,147261808640.0,1.37,-0.68,-18.02,0.36
2018-11-08,2660.09,2635.63,2662.37,2632.3,159635487,128668815360.0,1.14,-0.22,-5.71,0.34
2018-11-09,2621.24,2598.87,2621.24,2598.16,152446308,121260494848.0,0.88,-1.39,-36.76,0.32
2018-11-12,2593.2,2630.52,2631.17,2590.21,175031309,142351429632.0,1.58,1.22,31.65,0.37
2018-11-13,2600.5,2654.88,2666.49,2597.35,249282447,189607223296.0,2.63,0.93,24.36,0.53
2018-11-14,2648.31,2632.24,2658.31,2627.96,238449352,176970432512.0,1.14,-0.85,-22.64,0.5
2018-11-15,2632.14,2668.17,2668.17,2631.89,207848722,171882491904.0,1.38,1.36,35.93,0.44
2018-11-16,2669.78,2679.11,2695.57,2657.03,242198848,204983603200.0,1.44,0.41,10.94,0.51
2018-11-19,2681.9,2703.51,2703.51,2674.18,231662828,196562706432.0,1.09,0.91,24.4,0.49
2018-11-20,2684.29,2645.85,2690.83,2643.36,215891310,180870410240.0,1.76,-2.13,-57.66,0.45
2018-11-21,2619.82,2651.5,2653.8,2617.77,182596447,149375782912.0,1.36,0.21,5.65,0.38
2018-11-22,2655.9,2645.43,2658.0,2634.48,149309064,125570174976.0,0.89,-0.23,-6.07,0.31
2018-11-23,2640.67,2579.48,2642.03,2577.35,191474550,149975642112.0,2.44,-2.49,-65.95,0.4
2018-11-26,2580.84,2575.81,2595.0,2568.03,134314540,108158091264.0,1.05,-0.14,-3.67,0.28
2018-11-27,2585.83,2574.68,2592.53,2566.17,123658437,102226563072.0,1.02,-0.04,-1.13,0.26
2018-11-28,2575.45,2601.74,2601.96,2561.56,145963474,119578492928.0,1.57,1.05,27.06,0.31
2018-11-29,2613.78,2567.44,2617.55,2567.44,157168737,129472446464.0,1.93,-1.32,-34.3,0.33
2018-11-30,2564.56,2588.19,2590.21,2555.32,139329021,112219828224.0,1.36,0.81,20.75,0.29
2018-12-03,2647.13,2654.8,2665.3,2629.18,207478956,187831787520.0,1.4,2.57,66.61,0.44
2018-12-04,2651.56,2665.96,2666.08,2644.9,167940559,144143400960.0,0.8,0.42,11.16,0.35
2018-12-05,2629.83,2649.8,2660.39,2625.91,154502057,133730209792.0,1.29,-0.61,-16.16,0.33
2018-12-06,2629.82,2605.18,2633.68,2603.13,141661650,129092980736.0,1.15,-1.68,-44.62,0.3
2018-12-07,2609.34,2605.89,2614.58,2599.28,109074993,97727664128.0,0.59,0.03,0.71,0.23
2018-12-10,2589.19,2584.58,2599.76,2576.24,113199670,99148144640.0,0.9,-0.82,-21.31,0.24
2018-12-11,2587.01,2594.09,2596.15,2583.2,101304364,85404123136.0,0.5,0.37,9.51,0.21
2018-12-12,2608.11,2602.15,2610.01,2595.07,103518300,88998195200.0,0.58,0.31,8.06,0.22
2018-12-13,2607.14,2634.05,2645.84,2599.46,150738115,132396105728.0,1.78,1.23,31.9,0.32
2018-12-14,2627.28,2593.74,2629.16,2593.74,145942487,123724984320.0,1.34,-1.53,-40.31,0.31
2018-12-17,2587.26,2597.97,2598.97,2573.87,117363251,102960848896.0,0.97,0.16,4.23,0.25
2018-12-18,2583.63,2576.65,2599.15,2563.57,117033370,99306536960.0,1.37,-0.82,-21.32,0.25
2018-12-19,2578.68,2549.56,2579.87,2547.08,107661796,93713174528.0,1.27,-1.05,-27.09,0.23
2018-12-20,2544.5,2536.27,2554.86,2516.02,120566497,103504982016.0,1.52,-0.52,-13.29,0.25
2018-12-21,2526.55,2516.25,2527.42,2498.69,115671201,101360623616.0,1.13,-0.79,-20.02,0.24
2018-12-24,2506.74,2527.01,2529.44,2500.44,97339853,85760933888.0,1.15,0.43,10.76,0.21
2018-12-25,2503.95,2504.82,2513.96,2462.84,140670561,114766008320.0,2.02,-0.88,-22.19,0.3
2018-12-26,2501.12,2498.29,2513.83,2492.07,108799629,93989531648.0,0.87,-0.26,-6.53,0.23
2018-12-27,2527.72,2483.09,2532.0,2483.09,135406843,112479760384.0,1.96,-0.61,-15.2,0.29
2018-12-28,2483.62,2493.9,2505.11,2478.32,119245251,105980854272.0,1.08,0.44,10.81,0.25
2019-01-02,2497.88,2465.29,2500.28,2456.42,109932014,97592573952.0,1.76,-1.15,-28.61,0.23
2019-01-03,2461.78,2464.36,2488.48,2455.93,124397496,106922790912.0,1.32,-0.04,-0.93,0.26
2019-01-04,2446.02,2514.87,2515.32,2440.91,168877668,139298676736.0,3.02,2.05,50.51,0.36
2019-01-07,2528.7,2533.09,2536.98,2515.51,177305011,145513242624.0,0.85,0.72,18.22,0.37
2019-01-08,2530.3,2526.46,2531.34,2520.16,158099182,123379040256.0,0.44,-0.26,-6.63,0.33
2019-01-09,2536.42,2544.34,2574.41,2536.16,191887931,160812527616.0,1.51,0.71,17.88,0.4
2019-01-10,2543.85,2535.1,2551.82,2531.66,159874327,132692332544.0,0.79,-0.36,-9.24,0.34
2019-01-11,2539.55,2553.83,2554.79,2533.36,149444101,122375663616.0,0.85,0.74,18.73,0.31
2019-01-14,2553.33,2535.76,2556.29,2533.01,144825464,116243415040.0,0.91,-0.71,-18.07,0.31
2019-01-15,2537.37,2570.34,2571.5,2532.43,160265531,137374982144.0,1.54,1.36,34.58,0.34
2019-01-16,2569.07,2570.42,2574.24,2563.01,149301540,126876315648.0,0.44,0.0,0.08,0.31
2019-01-17,2573.57,2559.64,2582.56,2557.71,162468134,127546126336.0,0.97,-0.42,-10.78,0.34
2019-01-18,2567.74,2596.01,2598.88,2565.9,190767237,151270432768.0,1.29,1.42,36.37,0.4
2019-01-21,2599.06,2610.51,2618.98,2599.06,163425116,139915485184.0,0.77,0.56,14.5,0.34
2019-01-22,2609.64,2579.7,2609.64,2573.06,152537774,122995437568.0,1.4,-1.18,-30.81,0.32
2019-01-23,2575.26,2581.0,2589.51,2572.41,131426798,105101324288.0,0.66,0.05,1.3,0.28
2019-01-24,2584.65,2591.69,2597.29,2569.7,154042045,131575042048.0,1.07,0.41,10.69,0.32
2019-01-25,2596.26,2601.72,2617.0,2595.63,159394025,135415169024.0,0.82,0.39,10.03,0.34
2019-01-28,2615.71,2596.98,2630.32,2591.1,146981765,127465635840.0,1.51,-0.18,-4.74,0.31
